Measure_Name,series_name,period_dt,mjr_wrk,value
Hospital Rating (%9-10),NC-SJO,2011-06-30,0,0.65405
Hospital Rating (%9-10),NC-SJO,2011-09-30,0,0.65470
Hospital Rating (%9-10),NC-SJO,2011-12-31,0,0.65967
Hospital Rating (%9-10),NC-SJO,2012-03-31,0,0.65505
Hospital Rating (%9-10),NC-SJO,2012-06-30,0,0.66820
Hospital Rating (%9-10),NC-SJO,2012-09-30,0,0.66811
Hospital Rating (%9-10),NC-SJO,2012-12-31,0,0.67470
Hospital Rating (%9-10),NC-SJO,2013-03-31,0,0.67571
Hospital Rating (%9-10),NC-SJO,2013-06-30,0,0.67467
Hospital Rating (%9-10),NC-SJO,2013-09-30,0,0.67978
Hospital Rating (%9-10),NC-SJO,2013-12-31,0,0.68493
Hospital Rating (%9-10),NC-SJO,2014-03-31,0,0.69916
Hospital Rating (%9-10),NC-SJO,2014-06-30,0,0.71135
Hospital Rating (%9-10),NC-SJO,2014-09-30,0,0.71082
Hospital Rating (%9-10),NC-SJO,2014-12-31,0,0.68850
Hospital Rating (%9-10),NC-SJO,2015-03-31,0,0.67262
Hospital Rating (%9-10),NC-SJO,2015-06-30,0,0.65319
Hospital Rating (%9-10),NC-SJO,2015-09-30,0,0.65566
Hospital Rating (%9-10),NC-SJO,2015-12-31,0,0.67230
Hospital Rating (%9-10),NC-SJO,2016-03-31,0,0.68615
Hospital Rating (%9-10),NC-SJO,2016-06-30,0,0.70486
Hospital Rating (%9-10),NC-SJO,2016-09-30,0,0.70330
Hospital Rating (%9-10),NC-SJO,2016-12-31,0,0.70285
Hospital Rating (%9-10),NC-SLN,2010-06-30,0,0.55084
Hospital Rating (%9-10),NC-SLN,2010-09-30,0,0.56599
Hospital Rating (%9-10),NC-SLN,2010-12-31,0,0.58431
Hospital Rating (%9-10),NC-SLN,2011-03-31,0,0.58734
Hospital Rating (%9-10),NC-SLN,2011-06-30,0,0.59675
Hospital Rating (%9-10),NC-SLN,2011-09-30,0,0.60759
Hospital Rating (%9-10),NC-SLN,2011-12-31,0,0.61446
Hospital Rating (%9-10),NC-SLN,2012-03-31,0,0.64100
Hospital Rating (%9-10),NC-SLN,2012-06-30,0,0.65376
Hospital Rating (%9-10),NC-SLN,2012-09-30,0,0.66260
Hospital Rating (%9-10),NC-SLN,2012-12-31,0,0.65893
Hospital Rating (%9-10),NC-SLN,2013-03-31,0,0.63762
Hospital Rating (%9-10),NC-SLN,2013-06-30,0,0.63529
Hospital Rating (%9-10),NC-SLN,2013-09-30,0,0.63687
Hospital Rating (%9-10),NC-SLN,2013-12-31,0,0.63530
Hospital Rating (%9-10),NC-SLN,2014-03-31,0,0.63811
Hospital Rating (%9-10),NC-SLN,2014-06-30,1,0.63545
Hospital Rating (%9-10),NC-SLN,2014-09-30,0,0.63821
Hospital Rating (%9-10),NC-SLN,2014-12-31,0,0.65735
Hospital Rating (%9-10),NC-SLN,2015-03-31,0,0.68214
Hospital Rating (%9-10),NC-SLN,2015-06-30,0,0.71378
Hospital Rating (%9-10),NC-SLN,2015-09-30,0,0.74059
Hospital Rating (%9-10),NC-SLN,2015-12-31,0,0.75614
Hospital Rating (%9-10),NC-SLN,2016-03-31,0,0.76991
Hospital Rating (%9-10),NC-SLN,2016-06-30,0,0.77275
Hospital Rating (%9-10),NC-SLN,2016-09-30,0,0.77655
Hospital Rating (%9-10),NC-SLN,2016-12-31,0,0.77637
Hospital Rating (%9-10),NC-SRF,2010-06-30,0,0.60313
Hospital Rating (%9-10),NC-SRF,2010-09-30,0,0.62409
Hospital Rating (%9-10),NC-SRF,2010-12-31,0,0.63419
Hospital Rating (%9-10),NC-SRF,2011-03-31,0,0.64956
Hospital Rating (%9-10),NC-SRF,2011-06-30,0,0.66768
Hospital Rating (%9-10),NC-SRF,2011-09-30,0,0.66649
Hospital Rating (%9-10),NC-SRF,2011-12-31,0,0.68254
Hospital Rating (%9-10),NC-SRF,2012-03-31,0,0.69667
Hospital Rating (%9-10),NC-SRF,2012-06-30,0,0.70134
Hospital Rating (%9-10),NC-SRF,2012-09-30,0,0.71566
Hospital Rating (%9-10),NC-SRF,2012-12-31,0,0.71358
Hospital Rating (%9-10),NC-SRF,2013-03-31,0,0.70897
Hospital Rating (%9-10),NC-SRF,2013-06-30,0,0.70775
Hospital Rating (%9-10),NC-SRF,2013-09-30,0,0.71534
Hospital Rating (%9-10),NC-SRF,2013-12-31,0,0.71710
Hospital Rating (%9-10),NC-SRF,2014-03-31,0,0.72757
Hospital Rating (%9-10),NC-SRF,2014-06-30,0,0.71684
Hospital Rating (%9-10),NC-SRF,2014-09-30,0,0.70000
Hospital Rating (%9-10),NC-SRF,2014-12-31,0,0.71196
Hospital Rating (%9-10),NC-SRF,2015-03-31,0,0.70747
Hospital Rating (%9-10),NC-SRF,2015-06-30,0,0.71190
Hospital Rating (%9-10),NC-SRF,2015-09-30,0,0.71215
Hospital Rating (%9-10),NC-SRF,2015-12-31,0,0.68983
Hospital Rating (%9-10),NC-SRF,2016-03-31,0,0.69885
Hospital Rating (%9-10),NC-SRF,2016-06-30,0,0.70076
Hospital Rating (%9-10),NC-SRF,2016-09-30,0,0.69959
Hospital Rating (%9-10),NC-SRF,2016-12-31,0,0.71486
Hospital Rating (%9-10),NC-SRO,2010-06-30,0,0.64260
Hospital Rating (%9-10),NC-SRO,2010-09-30,0,0.65379
Hospital Rating (%9-10),NC-SRO,2010-12-31,1,0.67514
Hospital Rating (%9-10),NC-SRO,2011-03-31,0,0.69638
Hospital Rating (%9-10),NC-SRO,2011-06-30,0,0.71954
Hospital Rating (%9-10),NC-SRO,2011-09-30,0,0.74415
Hospital Rating (%9-10),NC-SRO,2011-12-31,0,0.75993
Hospital Rating (%9-10),NC-SRO,2012-03-31,0,0.76809
Hospital Rating (%9-10),NC-SRO,2012-06-30,0,0.77349
Hospital Rating (%9-10),NC-SRO,2012-09-30,0,0.76902
Hospital Rating (%9-10),NC-SRO,2012-12-31,0,0.77182
Hospital Rating (%9-10),NC-SRO,2013-03-31,0,0.77292
Hospital Rating (%9-10),NC-SRO,2013-06-30,0,0.77384
Hospital Rating (%9-10),NC-SRO,2013-09-30,0,0.77950
Hospital Rating (%9-10),NC-SRO,2013-12-31,0,0.77918
Hospital Rating (%9-10),NC-SRO,2014-03-31,0,0.79003
Hospital Rating (%9-10),NC-SRO,2014-06-30,0,0.79163
Hospital Rating (%9-10),NC-SRO,2014-09-30,0,0.79044
Hospital Rating (%9-10),NC-SRO,2014-12-31,0,0.78497
Hospital Rating (%9-10),NC-SRO,2015-03-31,0,0.77015
Hospital Rating (%9-10),NC-SRO,2015-06-30,0,0.76633
Hospital Rating (%9-10),NC-SRO,2015-09-30,0,0.76642
Hospital Rating (%9-10),NC-SRO,2015-12-31,0,0.76933
Hospital Rating (%9-10),NC-SRO,2016-03-31,0,0.77918
Hospital Rating (%9-10),NC-SRO,2016-06-30,0,0.78346
Hospital Rating (%9-10),NC-SRO,2016-09-30,0,0.79035
Hospital Rating (%9-10),NC-SRO,2016-12-31,0,0.79416
Hospital Rating (%9-10),NC-SSC,2010-06-30,0,0.62300
Hospital Rating (%9-10),NC-SSC,2010-09-30,0,0.63356
Hospital Rating (%9-10),NC-SSC,2010-12-31,0,0.64828
Hospital Rating (%9-10),NC-SSC,2011-03-31,0,0.65693
Hospital Rating (%9-10),NC-SSC,2011-06-30,0,0.66240
Hospital Rating (%9-10),NC-SSC,2011-09-30,1,0.66427
Hospital Rating (%9-10),NC-SSC,2011-12-31,0,0.66758
Hospital Rating (%9-10),NC-SSC,2012-03-31,0,0.66786
Hospital Rating (%9-10),NC-SSC,2012-06-30,0,0.67513
Hospital Rating (%9-10),NC-SSC,2012-09-30,0,0.68215
Hospital Rating (%9-10),NC-SSC,2012-12-31,0,0.69035
Hospital Rating (%9-10),NC-SSC,2013-03-31,0,0.71479
Hospital Rating (%9-10),NC-SSC,2013-06-30,0,0.72226
Hospital Rating (%9-10),NC-SSC,2013-09-30,0,0.73351
Hospital Rating (%9-10),NC-SSC,2013-12-31,0,0.73620
Hospital Rating (%9-10),NC-SSC,2014-03-31,0,0.73760
Hospital Rating (%9-10),NC-SSC,2014-06-30,0,0.74490
Hospital Rating (%9-10),NC-SSC,2014-09-30,0,0.74607
Hospital Rating (%9-10),NC-SSC,2014-12-31,0,0.74012
Hospital Rating (%9-10),NC-SSC,2015-03-31,0,0.73956
Hospital Rating (%9-10),NC-SSC,2015-06-30,0,0.72932
Hospital Rating (%9-10),NC-SSC,2015-09-30,0,0.72649
Hospital Rating (%9-10),NC-SSC,2015-12-31,0,0.72855
Hospital Rating (%9-10),NC-SSC,2016-03-31,0,0.72586
Hospital Rating (%9-10),NC-SSC,2016-06-30,0,0.73281
Hospital Rating (%9-10),NC-SSC,2016-09-30,0,0.73785
Hospital Rating (%9-10),NC-SSC,2016-12-31,0,0.75129
Hospital Rating (%9-10),NC-SSF,2010-06-30,0,0.65405
Hospital Rating (%9-10),NC-SSF,2010-09-30,0,0.66667
Hospital Rating (%9-10),NC-SSF,2010-12-31,0,0.66213
Hospital Rating (%9-10),NC-SSF,2011-03-31,0,0.66958
Hospital Rating (%9-10),NC-SSF,2011-06-30,0,0.67072
Hospital Rating (%9-10),NC-SSF,2011-09-30,0,0.68627
Hospital Rating (%9-10),NC-SSF,2011-12-31,0,0.70766
Hospital Rating (%9-10),NC-SSF,2012-03-31,0,0.72159
Hospital Rating (%9-10),NC-SSF,2012-06-30,0,0.72745
Hospital Rating (%9-10),NC-SSF,2012-09-30,0,0.71684
Hospital Rating (%9-10),NC-SSF,2012-12-31,0,0.71669
Hospital Rating (%9-10),NC-SSF,2013-03-31,0,0.70689
Hospital Rating (%9-10),NC-SSF,2013-06-30,0,0.72230
Hospital Rating (%9-10),NC-SSF,2013-09-30,0,0.73597
Hospital Rating (%9-10),NC-SSF,2013-12-31,0,0.73338
Hospital Rating (%9-10),NC-SSF,2014-03-31,0,0.75000
Hospital Rating (%9-10),NC-SSF,2014-06-30,0,0.74792
Hospital Rating (%9-10),NC-SSF,2014-09-30,0,0.74858
Hospital Rating (%9-10),NC-SSF,2014-12-31,0,0.74827
Hospital Rating (%9-10),NC-SSF,2015-03-31,0,0.72975
Hospital Rating (%9-10),NC-SSF,2015-06-30,0,0.72095
Hospital Rating (%9-10),NC-SSF,2015-09-30,0,0.69831
Hospital Rating (%9-10),NC-SSF,2015-12-31,0,0.69103
Hospital Rating (%9-10),NC-SSF,2016-03-31,0,0.69594
Hospital Rating (%9-10),NC-SSF,2016-06-30,0,0.69814
Hospital Rating (%9-10),NC-SSF,2016-09-30,0,0.71026
Hospital Rating (%9-10),NC-SSF,2016-12-31,0,0.71352
Hospital Rating (%9-10),NC-VAC,2010-06-30,0,0.76291
Hospital Rating (%9-10),NC-VAC,2010-09-30,0,0.76248
Hospital Rating (%9-10),NC-VAC,2010-12-31,0,0.75723
Hospital Rating (%9-10),NC-VAC,2011-03-31,0,0.77267
Hospital Rating (%9-10),NC-VAC,2011-06-30,0,0.76145
Hospital Rating (%9-10),NC-VAC,2011-09-30,0,0.77295
Hospital Rating (%9-10),NC-VAC,2011-12-31,0,0.78813
Hospital Rating (%9-10),NC-VAC,2012-03-31,0,0.77528
Hospital Rating (%9-10),NC-VAC,2012-06-30,0,0.77827
Hospital Rating (%9-10),NC-VAC,2012-09-30,0,0.77001
Hospital Rating (%9-10),NC-VAC,2012-12-31,0,0.76831
Hospital Rating (%9-10),NC-VAC,2013-03-31,0,0.78015
Hospital Rating (%9-10),NC-VAC,2013-06-30,0,0.80220
Hospital Rating (%9-10),NC-VAC,2013-09-30,0,0.79908
Hospital Rating (%9-10),NC-VAC,2013-12-31,0,0.80157
Hospital Rating (%9-10),NC-VAC,2014-03-31,0,0.79886
Hospital Rating (%9-10),NC-VAC,2014-06-30,0,0.78840
Hospital Rating (%9-10),NC-VAC,2014-09-30,0,0.78156
Hospital Rating (%9-10),NC-VAC,2014-12-31,0,0.77713
Hospital Rating (%9-10),NC-VAC,2015-03-31,0,0.76886
Hospital Rating (%9-10),NC-VAC,2015-06-30,0,0.75145
Hospital Rating (%9-10),NC-VAC,2015-09-30,0,0.76942
Hospital Rating (%9-10),NC-VAC,2015-12-31,0,0.77541
Hospital Rating (%9-10),NC-VAC,2016-03-31,0,0.78280
Hospital Rating (%9-10),NC-VAC,2016-06-30,0,0.79836
Hospital Rating (%9-10),NC-VAC,2016-09-30,0,0.78700
Hospital Rating (%9-10),NC-VAC,2016-12-31,0,0.78599
Hospital Rating (%9-10),NC-VAL,2010-06-30,0,0.56870
Hospital Rating (%9-10),NC-VAL,2010-09-30,0,0.61260
Hospital Rating (%9-10),NC-VAL,2010-12-31,0,0.63941
Hospital Rating (%9-10),NC-VAL,2011-03-31,0,0.67361
Hospital Rating (%9-10),NC-VAL,2011-06-30,0,0.69552
Hospital Rating (%9-10),NC-VAL,2011-09-30,0,0.70528
Hospital Rating (%9-10),NC-VAL,2011-12-31,0,0.71926
Hospital Rating (%9-10),NC-VAL,2012-03-31,0,0.71239
Hospital Rating (%9-10),NC-VAL,2012-06-30,0,0.71085
Hospital Rating (%9-10),NC-VAL,2012-09-30,0,0.70981
Hospital Rating (%9-10),NC-VAL,2012-12-31,0,0.70968
Hospital Rating (%9-10),NC-VAL,2013-03-31,0,0.71744
Hospital Rating (%9-10),NC-VAL,2013-06-30,0,0.71670
Hospital Rating (%9-10),NC-VAL,2013-09-30,0,0.72013
Hospital Rating (%9-10),NC-VAL,2013-12-31,0,0.72051
Hospital Rating (%9-10),NC-VAL,2014-03-31,0,0.72420
Hospital Rating (%9-10),NC-VAL,2014-06-30,0,0.72670
Hospital Rating (%9-10),NC-VAL,2014-09-30,0,0.72541
Hospital Rating (%9-10),NC-VAL,2014-12-31,0,0.72024
Hospital Rating (%9-10),NC-VAL,2015-03-31,0,0.73168
Hospital Rating (%9-10),NC-VAL,2015-06-30,0,0.72802
Hospital Rating (%9-10),NC-VAL,2015-09-30,0,0.72339
Hospital Rating (%9-10),NC-VAL,2015-12-31,0,0.71722
Hospital Rating (%9-10),NC-VAL,2016-03-31,0,0.70471
Hospital Rating (%9-10),NC-VAL,2016-06-30,0,0.71211
Hospital Rating (%9-10),NC-VAL,2016-09-30,0,0.70996
Hospital Rating (%9-10),NC-VAL,2016-12-31,0,0.71672
Hospital Rating (%9-10),NC-WCR,2010-06-30,0,0.59238
Hospital Rating (%9-10),NC-WCR,2010-09-30,0,0.59777
Hospital Rating (%9-10),NC-WCR,2010-12-31,0,0.60348
Hospital Rating (%9-10),NC-WCR,2011-03-31,0,0.61860
Hospital Rating (%9-10),NC-WCR,2011-06-30,0,0.63029
Hospital Rating (%9-10),NC-WCR,2011-09-30,0,0.63466
Hospital Rating (%9-10),NC-WCR,2011-12-31,0,0.64259
Hospital Rating (%9-10),NC-WCR,2012-03-31,0,0.64010
Hospital Rating (%9-10),NC-WCR,2012-06-30,0,0.64322
Hospital Rating (%9-10),NC-WCR,2012-09-30,0,0.64715
Hospital Rating (%9-10),NC-WCR,2012-12-31,0,0.64523
Hospital Rating (%9-10),NC-WCR,2013-03-31,0,0.64132
Hospital Rating (%9-10),NC-WCR,2013-06-30,0,0.63994
Hospital Rating (%9-10),NC-WCR,2013-09-30,0,0.64219
Hospital Rating (%9-10),NC-WCR,2013-12-31,0,0.64562
Hospital Rating (%9-10),NC-WCR,2014-03-31,0,0.65558
Hospital Rating (%9-10),NC-WCR,2014-06-30,0,0.66829
Hospital Rating (%9-10),NC-WCR,2014-09-30,0,0.67283
Hospital Rating (%9-10),NC-WCR,2014-12-31,0,0.67018
Hospital Rating (%9-10),NC-WCR,2015-03-31,0,0.67235
Hospital Rating (%9-10),NC-WCR,2015-06-30,0,0.66229
Hospital Rating (%9-10),NC-WCR,2015-09-30,0,0.66024
Hospital Rating (%9-10),NC-WCR,2015-12-31,0,0.66862
Hospital Rating (%9-10),NC-WCR,2016-03-31,0,0.66925
Hospital Rating (%9-10),NC-WCR,2016-06-30,0,0.67814
Hospital Rating (%9-10),NC-WCR,2016-09-30,0,0.68523
Hospital Rating (%9-10),NC-WCR,2016-12-31,0,0.68104
Hospital Rating (%9-10),Ntnl 10th Prcntl,2010-06-30,0,0.54000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2010-09-30,0,0.55000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2010-12-31,0,0.55000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2011-03-31,0,0.56000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2011-06-30,0,0.56000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2011-09-30,0,0.57000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2011-12-31,0,0.57000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2012-03-31,0,0.57000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2012-06-30,0,0.57000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2012-09-30,0,0.59000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2012-12-31,0,0.59000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2013-03-31,0,0.59000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2013-06-30,0,0.59000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2013-09-30,0,0.59000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2013-12-31,0,0.59000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2014-03-31,0,0.59000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2014-06-30,0,0.59000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2014-09-30,0,0.59000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2014-12-31,0,0.60000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2015-03-31,0,0.60000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2015-06-30,0,0.60000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2015-09-30,0,0.60000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2015-12-31,0,0.60000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2016-03-31,0,0.60000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2016-06-30,0,0.60000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2016-09-30,0,0.60000
Hospital Rating (%9-10),Ntnl 10th Prcntl,2016-12-31,0,0.61000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2010-06-30,0,0.60000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2010-09-30,0,0.61000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2010-12-31,0,0.61000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2011-03-31,0,0.62000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2011-06-30,0,0.62000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2011-09-30,0,0.62000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2011-12-31,0,0.62000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2012-03-31,0,0.63000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2012-06-30,0,0.63000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2012-09-30,0,0.64000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2012-12-31,0,0.64000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2013-03-31,0,0.64000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2013-06-30,0,0.65000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2013-09-30,0,0.65000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2013-12-31,0,0.65000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2014-03-31,0,0.65000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2014-06-30,0,0.65000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2014-09-30,0,0.65000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2014-12-31,0,0.66000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2015-03-31,0,0.65000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2015-06-30,0,0.65000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2015-09-30,0,0.66000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2015-12-31,0,0.66000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2016-03-31,0,0.66000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2016-06-30,0,0.66000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2016-09-30,0,0.66000
Hospital Rating (%9-10),Ntnl 25th Prcntl,2016-12-31,0,0.67000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2010-06-30,0,0.66000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2010-09-30,0,0.66000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2010-12-31,0,0.67000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2011-03-31,0,0.67000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2011-06-30,0,0.68000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2011-09-30,0,0.68000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2011-12-31,0,0.68000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2012-03-31,0,0.68000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2012-06-30,0,0.68000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2012-09-30,0,0.69000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2012-12-31,0,0.69000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2013-03-31,0,0.70000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2013-06-30,0,0.70000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2013-09-30,0,0.70000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2013-12-31,0,0.70000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2014-03-31,0,0.70000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2014-06-30,0,0.71000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2014-09-30,0,0.71000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2014-12-31,0,0.71000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2015-03-31,0,0.71000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2015-06-30,0,0.71000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2015-09-30,0,0.71000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2015-12-31,0,0.71000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2016-03-31,0,0.72000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2016-06-30,0,0.72000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2016-09-30,0,0.72000
Hospital Rating (%9-10),Ntnl 50th Prcntl,2016-12-31,0,0.72000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2010-06-30,0,0.71000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2010-09-30,0,0.72000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2010-12-31,0,0.72000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2011-03-31,0,0.73000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2011-06-30,0,0.73000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2011-09-30,0,0.73000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2011-12-31,0,0.73000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2012-03-31,0,0.74000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2012-06-30,0,0.74000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2012-09-30,0,0.75000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2012-12-31,0,0.75000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2013-03-31,0,0.75000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2013-06-30,0,0.75000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2013-09-30,0,0.75000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2013-12-31,0,0.76000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2014-03-31,0,0.76000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2014-06-30,0,0.76000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2014-09-30,0,0.76000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2014-12-31,0,0.76000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2015-03-31,0,0.76000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2015-06-30,0,0.76000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2015-09-30,0,0.76000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2015-12-31,0,0.77000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2016-03-31,0,0.77000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2016-06-30,0,0.77000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2016-09-30,0,0.77000
Hospital Rating (%9-10),Ntnl 75th Prcntl,2016-12-31,0,0.77000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2010-06-30,0,0.77000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2010-09-30,0,0.78000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2010-12-31,0,0.78000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2011-03-31,0,0.78000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2011-06-30,0,0.79000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2011-09-30,0,0.79000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2011-12-31,0,0.79000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2012-03-31,0,0.79000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2012-06-30,0,0.79000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2012-09-30,0,0.80000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2012-12-31,0,0.80000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2013-03-31,0,0.80000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2013-06-30,0,0.81000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2013-09-30,0,0.81000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2013-12-31,0,0.81000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2014-03-31,0,0.81000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2014-06-30,0,0.82000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2014-09-30,0,0.82000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2014-12-31,0,0.82000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2015-03-31,0,0.82000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2015-06-30,0,0.82000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2015-09-30,0,0.82000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2015-12-31,0,0.82000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2016-03-31,0,0.82000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2016-06-30,0,0.83000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2016-09-30,0,0.83000
Hospital Rating (%9-10),Ntnl 90th Prcntl,2016-12-31,0,0.82000
Hospital Rating (%9-10),NW-Rgn,2010-06-30,0,0.68968
Hospital Rating (%9-10),NW-Rgn,2010-09-30,0,0.68776
Hospital Rating (%9-10),NW-Rgn,2010-12-31,0,0.68394
Hospital Rating (%9-10),NW-Rgn,2011-03-31,0,0.68571
Hospital Rating (%9-10),NW-Rgn,2011-06-30,0,0.68237
Hospital Rating (%9-10),NW-Rgn,2011-09-30,0,0.68783
Hospital Rating (%9-10),NW-Rgn,2011-12-31,0,0.69528
Hospital Rating (%9-10),NW-Rgn,2012-03-31,0,0.70114
